project,repo,company_name,activity_months,commit_weight,months_pct,engagement_score,company_type,repo_short,sponsor,commit_access,activity_scope
aspnet,aspnet/MusicStore,Microsoft,4,2,0.7,74,public,MusicStore,Microsoft,closed,internal
aspnet,aspnet/MusicStore,Outlook.com Email,2,1,0.3,32,personal,MusicStore,Microsoft,closed,unknown
aspnet,aspnet/Mvc,GitHub,2,1,0.3,32,github,Mvc,Microsoft,closed,unknown
aspnet,aspnet/Mvc,Microsoft,2,0,0.3,30,public,Mvc,Microsoft,closed,internal
aspnet,aspnet/Mvc,Outlook.com Email,2,2,0.3,34,personal,Mvc,Microsoft,closed,unknown
aspnet,aspnet/Razor,GitHub,2,1,0.3,32,github,Razor,Microsoft,closed,unknown
aspnet,aspnet/Razor,Google Email,1,0,0.2,20,personal,Razor,Microsoft,closed,unknown
aspnet,aspnet/Razor,Microsoft,2,2,0.3,34,public,Razor,Microsoft,closed,internal
aspnet,aspnet/Razor,Outlook.com Email,2,2,0.3,34,personal,Razor,Microsoft,closed,unknown
aspnet,aspnet/Routing,GitHub,1,2,0.2,24.000000000000004,github,Routing,Microsoft,closed,unknown
aspnet,aspnet/Routing,Google Email,1,3,0.2,26,personal,Routing,Microsoft,closed,unknown
aspnet,aspnet/Routing,Microsoft,1,2,0.2,24.000000000000004,public,Routing,Microsoft,closed,internal
aspnet,aspnet/Security,GitHub,3,1,0.5,52,github,Security,Microsoft,closed,unknown
aspnet,aspnet/Security,Microsoft,4,1,0.7,72,public,Security,Microsoft,closed,internal
aspnet,aspnet/Security,Outlook.com Email,2,0,0.3,30,personal,Security,Microsoft,closed,unknown
aspnet,aspnet/Session,GitHub,4,1,0.7,72,github,Session,Microsoft,closed,unknown
aspnet,aspnet/Session,Microsoft,4,1,0.7,72,public,Session,Microsoft,closed,internal
aspnet,aspnet/StaticFiles,GitHub,4,1,0.7,72,github,StaticFiles,Microsoft,closed,unknown
aspnet,aspnet/StaticFiles,Microsoft,4,1,0.7,72,public,StaticFiles,Microsoft,closed,internal
aspnet,aspnet/StaticFiles,Outlook.com Email,1,0,0.2,20,personal,StaticFiles,Microsoft,closed,unknown
aspnet,aspnet/Testing,GitHub,4,1,0.7,72,github,Testing,Microsoft,closed,unknown
aspnet,aspnet/Testing,Microsoft,2,0,0.3,30,public,Testing,Microsoft,closed,internal
aspnet,aspnet/Testing,Outlook.com Email,2,0,0.3,30,personal,Testing,Microsoft,closed,unknown
aspnet,aspnet/Universe,GitHub,1,3,0.2,26,github,Universe,Microsoft,closed,unknown
aspnet,aspnet/WebSockets,GitHub,3,2,0.5,54,github,WebSockets,Microsoft,closed,unknown
aspnet,aspnet/WebSockets,Microsoft,3,1,0.5,52,public,WebSockets,Microsoft,closed,internal
att,att/ast,Google Email,1,1,0.2,22,personal,ast,AT&T,closed,unknown
att,att/gopkgs,GitHub,2,1,0.3,32,github,gopkgs,AT&T,closed,unknown
att,att/rcloud,GitHub,1,0,0.2,20,github,rcloud,AT&T,closed,unknown
att,att/rcloud,Google Email,1,1,0.2,22,personal,rcloud,AT&T,closed,unknown
att,att/rcloud.rcap,GitHub,2,1,0.3,32,github,rcloud.rcap,AT&T,closed,unknown
att,att/rcloud.rcap,Google Email,1,1,0.2,22,personal,rcloud.rcap,AT&T,closed,unknown
att,att/rcloud.shiny,Google Email,2,1,0.3,32,personal,rcloud.shiny,AT&T,closed,unknown
aws,aws/amazon-cognito-android,Amazon.com,1,0,0.2,20,public,amazon-cognito-android,Amazon.com,closed,internal
aws,aws/amazon-cognito-android,GitHub,1,0,0.2,20,github,amazon-cognito-android,Amazon.com,closed,unknown
aws,aws/amazon-cognito-ios,Amazon.com,1,0,0.2,20,public,amazon-cognito-ios,Amazon.com,closed,internal
aws,aws/amazon-cognito-ios,GitHub,2,0,0.3,30,github,amazon-cognito-ios,Amazon.com,closed,unknown
aws,aws/amazon-ecs-agent,Amazon.com,2,2,0.3,34,public,amazon-ecs-agent,Amazon.com,closed,internal
aws,aws/amazon-ecs-agent,GitHub,2,3,0.3,36,github,amazon-ecs-agent,Amazon.com,closed,unknown
aws,aws/amazon-ecs-init,Amazon.com,4,1,0.7,72,public,amazon-ecs-init,Amazon.com,closed,internal
aws,aws/amazon-ecs-init,GitHub,3,1,0.5,52,github,amazon-ecs-init,Amazon.com,closed,unknown
aws,aws/amazon-ecs-init,Google Email,1,0,0.2,20,personal,amazon-ecs-init,Amazon.com,closed,unknown
aws,aws/aws-cli,Amazon.com,1,3,0.2,26,public,aws-cli,Amazon.com,closed,internal
aws,aws/aws-cli,GitHub,1,3,0.2,26,github,aws-cli,Amazon.com,closed,unknown
aws,aws/aws-cloudtrail-processing-library,Amazon.com,1,0,0.2,20,public,aws-cloudtrail-processing-library,Amazon.com,closed,internal
aws,aws/aws-cloudtrail-processing-library,GitHub,1,1,0.2,22,github,aws-cloudtrail-processing-library,Amazon.com,closed,unknown
aws,aws/aws-codedeploy-agent,Amazon.com,2,0,0.3,30,public,aws-codedeploy-agent,Amazon.com,closed,internal
aws,aws/aws-codedeploy-agent,GitHub,1,1,0.2,22,github,aws-codedeploy-agent,Amazon.com,closed,unknown
aws,aws/aws-sdk-android,Amazon.com,5,1,0.8,82,public,aws-sdk-android,Amazon.com,closed,internal
aws,aws/aws-sdk-android,GitHub,4,0,0.7,70,github,aws-sdk-android,Amazon.com,closed,unknown
aws,aws/aws-sdk-go,Amazon.com,1,2,0.2,24.000000000000004,public,aws-sdk-go,Amazon.com,closed,internal
aws,aws/aws-sdk-go,GitHub,1,3,0.2,26,github,aws-sdk-go,Amazon.com,closed,unknown
aws,aws/aws-sdk-go,Google Email,1,1,0.2,22,personal,aws-sdk-go,Amazon.com,closed,unknown
aws,aws/aws-sdk-ios,Amazon.com,3,1,0.5,52,public,aws-sdk-ios,Amazon.com,closed,internal
aws,aws/aws-sdk-ios,GitHub,2,2,0.3,34,github,aws-sdk-ios,Amazon.com,closed,unknown
aws,aws/aws-sdk-ios,Google Email,1,1,0.2,22,personal,aws-sdk-ios,Amazon.com,closed,unknown
aws,aws/aws-sdk-java,Amazon.com,1,1,0.2,22,public,aws-sdk-java,Amazon.com,closed,internal
aws,aws/aws-sdk-java,GitHub,1,0,0.2,20,github,aws-sdk-java,Amazon.com,closed,unknown
aws,aws/aws-sdk-java,Google Email,1,0,0.2,20,personal,aws-sdk-java,Amazon.com,closed,unknown
aws,aws/aws-sdk-js,Amazon.com,2,1,0.3,32,public,aws-sdk-js,Amazon.com,closed,internal
aws,aws/aws-sdk-js,Google Email,2,1,0.3,32,personal,aws-sdk-js,Amazon.com,closed,unknown
aws,aws/aws-sdk-net,Amazon.com,1,3,0.2,26,public,aws-sdk-net,Amazon.com,closed,internal
aws,aws/aws-sdk-php,Amazon.com,2,2,0.3,34,public,aws-sdk-php,Amazon.com,closed,internal
aws,aws/aws-sdk-php,GitHub,1,1,0.2,22,github,aws-sdk-php,Amazon.com,closed,unknown
aws,aws/aws-sdk-php-zf2,GitHub,1,0,0.2,20,github,aws-sdk-php-zf2,Amazon.com,closed,unknown
aws,aws/aws-sdk-ruby,Amazon.com,2,2,0.3,34,public,aws-sdk-ruby,Amazon.com,closed,internal
aws,aws/aws-sdk-ruby,GitHub,2,1,0.3,32,github,aws-sdk-ruby,Amazon.com,closed,unknown
aws,aws/aws-sdk-ruby,Google Email,2,1,0.3,32,personal,aws-sdk-ruby,Amazon.com,closed,unknown
aws,aws/aws-sessionstore-dynamodb-ruby,Amazon.com,1,0,0.2,20,public,aws-sessionstore-dynamodb-ruby,Amazon.com,closed,internal
aws,aws/aws-toolkit-eclipse,Amazon.com,3,0,0.5,50,public,aws-toolkit-eclipse,Amazon.com,closed,internal
aws,aws/sagemaker-python-sdk,"FreakOut Inc.,",2,0,0.3,30,private,sagemaker-python-sdk,Amazon.com,closed,external
aws,aws/sagemaker-python-sdk,GitHub,5,3,0.8,86.00000000000001,github,sagemaker-python-sdk,Amazon.com,closed,unknown
aws,aws/sagemaker-python-sdk,Google Email,5,1,0.8,82,personal,sagemaker-python-sdk,Amazon.com,closed,unknown
aws,aws/sagemaker-python-sdk,Hudl,2,1,0.3,32,private,sagemaker-python-sdk,Amazon.com,closed,external
awslabs,awslabs/amazon-kinesis-client,Amazon.com,4,1,0.7,72,public,amazon-kinesis-client,Amazon.com,closed,internal
awslabs,awslabs/amazon-kinesis-client,GitHub,1,2,0.2,24.000000000000004,github,amazon-kinesis-client,Amazon.com,closed,unknown
awslabs,awslabs/amazon-kinesis-client,Google Email,4,0,0.7,70,personal,amazon-kinesis-client,Amazon.com,closed,unknown
awslabs,awslabs/amazon-kinesis-client-python,Amazon.com,3,0,0.5,50,public,amazon-kinesis-client-python,Amazon.com,closed,internal
awslabs,awslabs/amazon-kinesis-client-python,GitHub,1,1,0.2,22,github,amazon-kinesis-client-python,Amazon.com,closed,unknown
awslabs,awslabs/amazon-kinesis-scaling-utils,Amazon.com,2,0,0.3,30,public,amazon-kinesis-scaling-utils,Amazon.com,closed,internal
awslabs,awslabs/amazon-redshift-utils,Amazon.com,2,2,0.3,34,public,amazon-redshift-utils,Amazon.com,closed,internal
awslabs,awslabs/amazon-redshift-utils,GitHub,2,2,0.3,34,github,amazon-redshift-utils,Amazon.com,closed,unknown
awslabs,awslabs/aws-codedeploy-plugin,GitHub,1,1,0.2,22,github,aws-codedeploy-plugin,Amazon.com,closed,unknown
awslabs,awslabs/aws-dynamodb-encryption-java,Amazon.com,3,1,0.5,52,public,aws-dynamodb-encryption-java,Amazon.com,closed,internal
awslabs,awslabs/aws-dynamodb-encryption-java,GitHub,2,1,0.3,32,github,aws-dynamodb-encryption-java,Amazon.com,closed,unknown
awslabs,awslabs/aws-dynamodb-encryption-java,Google Email,1,0,0.2,20,personal,aws-dynamodb-encryption-java,Amazon.com,closed,unknown
awslabs,awslabs/aws-fluent-plugin-kinesis,GitHub,1,0,0.2,20,github,aws-fluent-plugin-kinesis,Amazon.com,closed,unknown
awslabs,awslabs/aws-fluent-plugin-kinesis,Google Email,1,0,0.2,20,personal,aws-fluent-plugin-kinesis,Amazon.com,closed,unknown
awslabs,awslabs/aws-sdk-android-samples,Amazon.com,3,1,0.5,52,public,aws-sdk-android-samples,Amazon.com,closed,internal
awslabs,awslabs/aws-sdk-android-samples,GitHub,3,0,0.5,50,github,aws-sdk-android-samples,Amazon.com,closed,unknown
awslabs,awslabs/aws-sdk-android-samples,UC San Diego,2,0,0.3,30,education,aws-sdk-android-samples,Amazon.com,closed,external
awslabs,awslabs/cfncluster,Amazon.com,1,0,0.2,20,public,cfncluster,Amazon.com,closed,internal
awslabs,awslabs/cfncluster,GitHub,1,3,0.2,26,github,cfncluster,Amazon.com,closed,unknown
awslabs,awslabs/dynamodb-cross-region-library,Amazon.com,1,0,0.2,20,public,dynamodb-cross-region-library,Amazon.com,closed,internal
awslabs,awslabs/dynamodb-cross-region-library,GitHub,1,0,0.2,20,github,dynamodb-cross-region-library,Amazon.com,closed,unknown
awslabs,awslabs/dynamodb-streams-kinesis-adapter,Amazon.com,1,0,0.2,20,public,dynamodb-streams-kinesis-adapter,Amazon.com,closed,internal
awslabs,awslabs/dynamodb-transactions,Amazon.com,1,0,0.2,20,public,dynamodb-transactions,Amazon.com,closed,internal
awslabs,awslabs/dynamodb-transactions,GitHub,1,1,0.2,22,github,dynamodb-transactions,Amazon.com,closed,unknown
awslabs,awslabs/s2n,Amazon.com,2,1,0.3,32,public,s2n,Amazon.com,closed,internal
awslabs,awslabs/s2n,GitHub,4,2,0.7,74,github,s2n,Amazon.com,closed,unknown
awslabs,awslabs/s2n,Google Email,1,1,0.2,22,personal,s2n,Amazon.com,closed,unknown
azure,Azure/azure-sdk-for-java,GitHub,6,1,1,102,github,azure-sdk-for-java,Microsoft,closed,unknown
azure,Azure/azure-sdk-for-java,Microsoft,1,0,0.2,20,public,azure-sdk-for-java,Microsoft,closed,internal
azure,Azure/azure-sdk-for-media-services,GitHub,1,2,0.2,24.000000000000004,github,azure-sdk-for-media-services,Microsoft,closed,unknown
azure,Azure/azure-sdk-for-net,GitHub,1,2,0.2,24.000000000000004,github,azure-sdk-for-net,Microsoft,closed,unknown
azure,Azure/azure-sdk-for-net,Microsoft,1,3,0.2,26,public,azure-sdk-for-net,Microsoft,closed,internal
azure,Azure/azure-sdk-for-node,GitHub,1,2,0.2,24.000000000000004,github,azure-sdk-for-node,Microsoft,closed,unknown
azure,Azure/azure-sdk-for-node,Google Email,1,1,0.2,22,personal,azure-sdk-for-node,Microsoft,closed,unknown
azure,Azure/azure-sdk-for-node,Microsoft,1,3,0.2,26,public,azure-sdk-for-node,Microsoft,closed,internal
azure,Azure/azure-sdk-for-php,GitHub,2,1,0.3,32,github,azure-sdk-for-php,Microsoft,closed,unknown
azure,Azure/azure-sdk-for-python,GitHub,2,2,0.3,34,github,azure-sdk-for-python,Microsoft,closed,unknown
azure,Azure/azure-sdk-for-python,Google Email,2,1,0.3,32,personal,azure-sdk-for-python,Microsoft,closed,unknown
azure,Azure/azure-sdk-for-python,Microsoft,2,2,0.3,34,public,azure-sdk-for-python,Microsoft,closed,internal
azure,Azure/azure-sdk-for-ruby,GitHub,4,1,0.7,72,github,azure-sdk-for-ruby,Microsoft,closed,unknown
azure,Azure/azure-sdk-for-ruby,Microsoft,4,0,0.7,70,public,azure-sdk-for-ruby,Microsoft,closed,internal
azure,Azure/azure-storage-cpp,GitHub,3,1,0.5,52,github,azure-storage-cpp,Microsoft,closed,unknown
azure,Azure/azure-storage-cpp,Microsoft,1,2,0.2,24.000000000000004,public,azure-storage-cpp,Microsoft,closed,internal
azure,Azure/azure-storage-java,GitHub,3,2,0.5,54,github,azure-storage-java,Microsoft,closed,unknown
azure,Azure/azure-storage-java,Microsoft,4,1,0.7,72,public,azure-storage-java,Microsoft,closed,internal
azure,Azure/azure-storage-net,GitHub,4,1,0.7,72,github,azure-storage-net,Microsoft,closed,unknown
azure,Azure/azure-storage-net,Microsoft,4,1,0.7,72,public,azure-storage-net,Microsoft,closed,internal
azure,Azure/azure-xplat-cli,GitHub,3,1,0.5,52,github,azure-xplat-cli,Microsoft,closed,unknown
azure,Azure/azure-xplat-cli,Microsoft,3,1,0.5,52,public,azure-xplat-cli,Microsoft,closed,internal
azure,Azure/iisnode,GitHub,1,0,0.2,20,github,iisnode,Microsoft,closed,unknown
azure,Azure/iisnode,Microsoft,1,0,0.2,20,public,iisnode,Microsoft,closed,internal
azure,Azure/WALinuxAgent,GitHub,2,2,0.3,34,github,WALinuxAgent,Microsoft,closed,unknown
azure,Azure/WALinuxAgent,Microsoft,2,1,0.3,32,public,WALinuxAgent,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-android,GitHub,1,0,0.2,20,github,active-directory-android,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-android,Google Email,1,2,0.2,24.000000000000004,personal,active-directory-android,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-android,Microsoft,2,2,0.3,34,public,active-directory-android,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-daemon,GitHub,2,0,0.3,30,github,active-directory-dotnet-daemon,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-daemon,Microsoft,2,1,0.3,32,public,active-directory-dotnet-daemon,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-daemon-certificate-credential,GitHub,3,1,0.5,52,github,active-directory-dotnet-daemon-certificate-credential,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-daemon-certificate-credential,Microsoft,3,1,0.5,52,public,active-directory-dotnet-daemon-certificate-credential,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-graphapi-console,GitHub,1,1,0.2,22,github,active-directory-dotnet-graphapi-console,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-graphapi-console,Microsoft,1,0,0.2,20,public,active-directory-dotnet-graphapi-console,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-graphapi-diffquery,GitHub,1,0,0.2,20,github,active-directory-dotnet-graphapi-diffquery,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-graphapi-diffquery,Microsoft,1,1,0.2,22,public,active-directory-dotnet-graphapi-diffquery,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-graphapi-directoryextensions-web,GitHub,1,2,0.2,24.000000000000004,github,active-directory-dotnet-graphapi-directoryextensions-web,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-graphapi-directoryextensions-web,Microsoft,1,0,0.2,20,public,active-directory-dotnet-graphapi-directoryextensions-web,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-graphapi-web,GitHub,1,1,0.2,22,github,active-directory-dotnet-graphapi-web,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-graphapi-web,Microsoft,1,0,0.2,20,public,active-directory-dotnet-graphapi-web,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-native-desktop,GitHub,2,2,0.3,34,github,active-directory-dotnet-native-desktop,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-native-desktop,Microsoft,3,3,0.5,56.00000000000001,public,active-directory-dotnet-native-desktop,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-native-headless,GitHub,1,2,0.2,24.000000000000004,github,active-directory-dotnet-native-headless,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-native-headless,Microsoft,3,3,0.5,56.00000000000001,public,active-directory-dotnet-native-headless,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-webapi-manual-jwt-validation,GitHub,1,2,0.2,24.000000000000004,github,active-directory-dotnet-webapi-manual-jwt-validation,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-webapi-manual-jwt-validation,Microsoft,3,2,0.5,54,public,active-directory-dotnet-webapi-manual-jwt-validation,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-webapi-multitenant-windows-store,GitHub,1,1,0.2,22,github,active-directory-dotnet-webapi-multitenant-windows-store,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-webapi-multitenant-windows-store,Microsoft,1,2,0.2,24.000000000000004,public,active-directory-dotnet-webapi-multitenant-windows-store,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-webapi-onbehalfof,GitHub,4,0,0.7,70,github,active-directory-dotnet-webapi-onbehalfof,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-webapi-onbehalfof,Microsoft,3,3,0.5,56.00000000000001,public,active-directory-dotnet-webapi-onbehalfof,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-webapp-openidconnect,GitHub,2,0,0.3,30,github,active-directory-dotnet-webapp-openidconnect,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-webapp-openidconnect,Microsoft,1,1,0.2,22,public,active-directory-dotnet-webapp-openidconnect,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-webapp-webapi-multitenant-openidconnect,Microsoft,1,0,0.2,20,public,active-directory-dotnet-webapp-webapi-multitenant-openidconnect,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-dotnet-windows-store,GitHub,1,1,0.2,22,github,active-directory-dotnet-windows-store,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-dotnet-windows-store,Microsoft,2,2,0.3,34,public,active-directory-dotnet-windows-store,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-java-graphapi-web,Microsoft,1,0,0.2,20,public,active-directory-java-graphapi-web,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-xamarin-android,GitHub,2,0,0.3,30,github,active-directory-xamarin-android,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-xamarin-android,Microsoft,1,0,0.2,20,public,active-directory-xamarin-android,Microsoft,closed,internal
azure-samples,Azure-Samples/active-directory-xamarin-ios,GitHub,1,0,0.2,20,github,active-directory-xamarin-ios,Microsoft,closed,unknown
azure-samples,Azure-Samples/active-directory-xamarin-ios,Microsoft,1,0,0.2,20,public,active-directory-xamarin-ios,Microsoft,closed,internal
azure-samples,Azure-Samples/Azure-Information-Protection-Samples,Microsoft,1,0,0.2,20,public,Azure-Information-Protection-Samples,Microsoft,closed,internal
baidu,baidu/CUP,GitHub,2,0,0.3,30,github,CUP,Baidu,closed,unknown
baidu,baidu/CUP,Google Email,2,0,0.3,30,personal,CUP,Baidu,closed,unknown
baidu,baidu/Familia,GitHub,2,1,0.3,32,github,Familia,Baidu,closed,unknown
baidu,baidu/fast_rgf,GitHub,2,0,0.3,30,github,fast_rgf,Baidu,closed,unknown
baidu,baidu/fast_rgf,Google Email,1,1,0.2,22,personal,fast_rgf,Baidu,closed,unknown
baidu,baidu/iot-edge-sdk-for-iot-parser,NetEase Email,1,0,0.2,20,personal,iot-edge-sdk-for-iot-parser,Baidu,closed,unknown
baidu,baidu/Jprotobuf-rpc-socket,Baidu,3,1,0.5,52,public,Jprotobuf-rpc-socket,Baidu,closed,internal
baidu,baidu/Jprotobuf-rpc-socket,GitHub,1,1,0.2,22,github,Jprotobuf-rpc-socket,Baidu,closed,unknown
baidu,baidu/rust-sgx-sdk,Baidu,4,1,0.7,72,public,rust-sgx-sdk,Baidu,closed,internal
baidu,baidu/rust-sgx-sdk,BCG Digital Ventures,1,0,0.2,20,private,rust-sgx-sdk,Baidu,closed,external
baidu,baidu/rust-sgx-sdk,GitHub,2,0,0.3,30,github,rust-sgx-sdk,Baidu,closed,unknown
baidu,baidu/rust-sgx-sdk,Google Email,4,1,0.7,72,personal,rust-sgx-sdk,Baidu,closed,unknown
baidu,baidu/rust-sgx-sdk,UC Berkeley,1,0,0.2,20,education,rust-sgx-sdk,Baidu,closed,external
baidu,baidu/san,Baidu,1,0,0.2,20,public,san,Baidu,closed,internal
baidu,baidu/san,GitHub,2,0,0.3,30,github,san,Baidu,closed,unknown
baidu,baidu/san,Google Email,2,3,0.3,36,personal,san,Baidu,closed,unknown
baidu,baidu/san-devtool,GitHub,2,0,0.3,30,github,san-devtool,Baidu,closed,unknown
